,cc,NZ,N,Z,A,el,o,mass,mass_err,binding,binding_err,B,beta,beta_err,u,atomic_mass,atomic_mass_err,umass,umass_err,precision
2948,,50,137,87,224,Fr,x,21748.616,11.178,7670.367,0.05,B-,2922.699,11.324,224,23348.1,12.0,224.0233481,1.2e-05,5.356584526467936e-08
2949,,48,136,88,224,Ra,,18825.917,1.813,7679.922,0.008,B-,-1408.219,4.087,224,20210.453,1.945,224.020210453,1.945e-06,8.68225235601261e-09
2950,,46,135,89,224,Ac,-a,20234.135,4.089,7670.143,0.018,B-,240.401,10.823,224,21722.239,4.389,224.021722239,4.389e-06,1.9591850094418736e-08
2951,,44,134,90,224,Th,-a,19993.734,10.12,7667.724,0.045,B-,-3868.544,12.546,224,21464.157,10.864,224.021464157,1.0864e-05,4.8495353071999516e-08
2952,,42,133,91,224,Pa,-a,23862.278,7.587,7646.961,0.034,B-,-1859.974,24.329,224,25617.21,8.145,224.02561721,8.144999999999999e-06,3.6357449212448476e-08
2953,,40,132,92,224,U,-a,25722.252,23.171,7635.165,0.103,B-,-6153.0,197.0,224,27613.974,24.875,224.027613974,2.4874999999999998e-05,1.1103541906618226e-07
2954,,38,131,93,224,Np,x,31876.0,196.0,7604.0,1.0,B-,,,224,34220.0,210.0,224.03422,0.00020999999999999998,9.373568020099786e-07
2955,0,57,141,84,225,Po,x,34530.0,298.0,7626.0,1.0,B-,4136.0,422.0,225,37070.0,320.0,225.03707,0.00031999999999999997,1.4219879418088761e-06
2956,,55,140,85,225,At,x,30395.0,298.0,7641.0,1.0,B-,3861.0,298.0,225,32630.0,320.0,225.03263,0.00031999999999999997,1.4220159983021126e-06
2957,,53,139,86,225,Rn,,26534.141,11.14,7654.357,0.05,B-,2713.531,16.349,225,28485.574,11.958,225.028485574,1.1958e-05,5.31399390148215e-08
2958,,51,138,87,225,Fr,,23820.61,11.967,7662.94,0.053,B-,1827.501,12.158,225,25572.478,12.847,225.025572478,1.2846999999999999e-05,5.709128904118668e-08
2959,,49,137,88,225,Ra,,21993.109,2.596,7667.586,0.012,B-,355.763,5.007,225,23610.574,2.787,225.023610574,2.7869999999999997e-06,1.2385366997226643e-08
2960,,47,136,89,225,Ac,,21637.346,4.758,7665.69,0.021,B-,-672.781,6.658,225,23228.647,5.107,225.023228647,5.1069999999999996e-06,2.2695434736702173e-08
2961,,45,135,90,225,Th,-a,22310.127,5.093,7659.222,0.023,B-,-2030.598,71.17,225,23950.907,5.467,225.023950907,5.4669999999999995e-06,2.4295191591669512e-08
2962,,43,134,91,225,Pa,-a,24340.725,71.012,7646.72,0.316,B-,-3039.196,71.827,225,26130.844,76.234,225.026130844,7.623399999999999e-05,3.3877843303829203e-07
2963,,41,133,92,225,U,-a,27379.921,10.909,7629.736,0.048,B-,-4207.783,72.44,225,29393.555,11.711,225.029393555,1.1711e-05,5.204209021315113e-08
2964,,39,132,93,225,Np,-a,31587.704,71.622,7607.557,0.318,B-,,,225,33910.797,76.889,225.033910797,7.688899999999999e-05,3.416773930990361e-07
2965,0,58,142,84,226,Po,x,37549.0,401.0,7614.0,2.0,B-,2934.0,499.0,226,40310.0,430.0,226.04031,0.00043,1.9023155648653993e-06
2966,,56,141,85,226,At,x,34614.0,298.0,7624.0,1.0,B-,5867.0,298.0,226,37160.0,320.0,226.03716,0.00031999999999999997,1.4156964279678615e-06
2967,,54,140,86,226,Rn,,28747.192,10.477,7646.41,0.046,B-,1226.653,12.19,226,30861.382,11.247,226.030861382,1.1247e-05,4.975869193805433e-08
2968,,52,139,87,226,Fr,,27520.539,6.23,7648.376,0.028,B-,3852.715,6.523,226,29544.515,6.688,226.029544515,6.687999999999999e-06,2.9589052238063346e-08
2969,,50,138,88,226,Ra,,23667.824,1.933,7661.962,0.009,B-,-641.44,3.274,226,25408.455,2.075,226.025408455,2.075e-06,9.180383808102342e-09
2970,,48,137,89,226,Ac,,24309.264,3.1,7655.662,0.014,B-,1111.63,4.563,226,26097.069,3.328,226.026097069,3.3279999999999997e-06,1.4723963485437905e-08
2971,,46,136,90,226,Th,,23197.634,4.481,7657.119,0.02,B-,-2835.642,12.165,226,24903.686,4.81,226.024903686,4.81e-06,2.128084083461079e-08
2972,,44,135,91,226,Pa,-a,26033.276,11.42,7641.11,0.051,B-,-1295.593,17.228,226,27947.872,12.259,226.027947872,1.2258999999999999e-05,5.4236655756138137e-08
2973,,42,134,92,226,U,-a,27328.869,12.999,7631.916,0.058,B-,-5448.0,89.0,226,29338.749,13.955,226.029338749,1.3955e-05,6.173977270931488e-08
2974,,40,133,93,226,Np,-a,32777.0,88.0,7604.0,0.0,B-,,,226,35188.0,95.0,226.035188,9.499999999999999e-05,4.2028854374656036e-07
2975,0,59,143,84,227,Po,x,42281.0,401.0,7596.0,2.0,B-,4797.0,499.0,227,45390.0,430.0,227.04539,0.00043,1.893894432298317e-06
2976,,57,142,85,227,At,x,37483.0,298.0,7613.0,1.0,B-,4597.0,298.0,227,40240.0,320.0,227.04024,0.00031999999999999997,1.4094417800122127e-06
2977,,55,141,86,227,Rn,,32885.834,14.091,7630.05,0.062,B-,3203.388,15.276,227,35304.396,15.127,227.035304396,1.5127e-05,6.662840407241313e-08
2978,,53,140,87,227,Fr,,29682.445,5.898,7640.715,0.026,B-,2504.734,6.213,227,31865.417,6.332,227.031865417,6.332e-06,2.7890357982874872e-08
2979,,51,139,88,227,Ra,-n,27177.711,1.952,7648.303,0.009,B-,1328.132,2.265,227,29176.474,2.095,227.029176474,2.0950000000000003e-06,9.227888822650623e-09
2980,,49,138,89,227,Ac,,25849.58,1.927,7650.707,0.008,B-,44.757,0.83,227,27750.666,2.068,227.027750666,2.068e-06,9.109018584439098e-09
2981,,47,137,90,227,Th,,25804.823,2.088,7647.458,0.009,B-,-1026.375,7.437,227,27702.618,2.241,227.027702618,2.241e-06,9.871042054152915e-09
2982,,45,136,91,227,Pa,-a,26831.198,7.42,7639.49,0.033,B-,-2214.264,12.146,227,28804.477,7.965,227.028804477,7.964999999999999e-06,3.5083653892944334e-08
2983,,43,135,92,227,U,-a,29045.462,9.705,7626.289,0.043,B-,-3516.618,73.135,227,31181.587,10.419,227.031181587,1.0419e-05,4.5892374462260216e-08
2984,,41,134,93,227,Np,-a,32562.08,72.506,7607.351,0.319,B-,-4208.0,123.0,227,34956.832,77.838,227.034956832,7.7838e-05,3.428458819123528e-07
2985,,39,133,94,227,Pu,x,36770.0,100.0,7585.0,0.0,B-,,,227,39474.0,107.0,227.039474,0.000107,4.712836852326393e-07
2986,0,58,143,85,228,At,x,41684.0,401.0,7597.0,2.0,B-,6441.0,401.0,228,44750.0,430.0,228.04475,0.00043,1.885594822945935e-06
2987,,56,142,86,228,Rn,,35243.465,17.677,7621.645,0.078,B-,1859.244,18.916,228,37835.418,18.977,228.037835418,1.8976999999999998e-05,8.321864643739757e-08
2988,,54,141,87,228,Fr,,33384.221,6.732,7626.368,0.03,B-,4443.953,7.021,228,35839.437,7.226,228.035839437,7.226e-06,3.1688001402938876e-08
2989,,52,140,88,228,Ra,+a,28940.268,1.996,7642.428,0.009,B-,45.54,0.634,228,31068.657,2.142,228.031068657,2.142e-06,9.393456832945671e-09
2990,,50,139,89,228,Ac,-,28894.728,2.094,7639.196,0.009,B-,2123.743,2.645,228,31019.767,2.247,228.031019767,2.247e-06,9.853922515875093e-09
2991,,48,138,90,228,Th,,26770.984,1.807,7645.08,0.008,B-,-2152.602,4.34,228,28739.835,1.94,228.028739835,1.94e-06,8.507699518068514e-09
2992,,46,137,91,228,Pa,-a,28923.586,4.34,7632.207,0.019,B-,-298.64,14.929,228,31050.748,4.659,228.031050748,4.659e-06,2.0431428021391347e-08
2993,,44,136,92,228,U,-a,29222.226,14.354,7627.466,0.063,B-,-4373.468,52.545,228,31371.351,15.409,228.031371351,1.5409e-05,6.757403557548893e-08
2994,,42,135,93,228,Np,-a,33595.694,50.572,7604.853,0.222,B-,-2491.677,58.346,228,36066.462,54.291,228.036066462,5.429099999999999e-05,2.3808075995315003e-07
2995,,40,134,94,228,Pu,-a,36087.37,29.143,7590.493,0.128,B-,,,228,38741.387,31.286,228.038741387,3.1286e-05,1.3719598612809897e-07
2996,0,59,144,85,229,At,x,44823.0,401.0,7585.0,2.0,B-,5461.0,401.0,229,48120.0,430.0,229.04812,0.00043,1.877334771400874e-06
2997,,57,143,86,229,Rn,x,39362.4,13.041,7605.622,0.057,B-,3694.138,13.967,229,42257.276,14.0,229.042257276,1.4e-05,6.112409197543732e-08
2998,,55,142,87,229,Fr,,35668.262,5.001,7618.337,0.022,B-,3106.298,16.231,229,38291.455,5.368,229.038291455,5.368e-06,2.3437129075225706e-08
2999,,53,141,88,229,Ra,x,32561.963,15.441,7628.485,0.067,B-,1872.03,19.623,229,34956.707,16.576,229.034956707,1.6576e-05,7.237323174735006e-08
3000,,51,140,89,229,Ac,x,30689.933,12.109,7633.244,0.053,B-,1104.35,12.346,229,32947.0,13.0,229.032947,1.3e-05,5.676039264342173e-08
3001,,49,139,90,229,Th,,29585.583,2.405,7634.65,0.011,B-,-311.325,3.715,229,31761.431,2.581,229.031761431,2.581e-06,1.1269179365664414e-08
3002,,47,138,91,229,Pa,,29896.908,3.28,7629.874,0.014,B-,-1313.646,6.655,229,32095.652,3.521,229.032095652,3.521e-06,1.5373391183347247e-08
3003,,45,137,92,229,U,-a,31210.554,5.938,7620.721,0.026,B-,-2569.122,87.031,229,33505.909,6.374,229.033505909,6.3739999999999995e-06,2.7829989217964154e-08
3004,,43,136,93,229,Np,-a,33779.675,86.848,7606.086,0.379,B-,-3615.915,100.792,229,36263.974,93.235,229.036263974,9.3235e-05,4.070752743791872e-07
3005,,41,135,94,229,Pu,-a,37395.59,51.176,7586.88,0.223,B-,-4754.43,101.23,229,40145.819,54.939,229.040145819,5.4939e-05,2.398662461707293e-07
3006,,39,134,95,229,Am,-a,42150.02,87.348,7562.702,0.381,B-,,,229,45249.909,93.772,229.045249909,9.3772e-05,4.0940381884040706e-07
3007,0,58,144,86,230,Rn,x,42048.0,196.0,7596.0,1.0,B-,2561.0,196.0,230,45140.0,210.0,230.04514,0.00020999999999999998,9.128643187158833e-07
3008,,56,143,87,230,Fr,,39486.768,6.541,7603.704,0.028,B-,4970.462,12.198,230,42390.791,7.022,230.042390791,7.022e-06,3.052480882264732e-08
3009,,54,142,88,230,Ra,x,34516.306,10.296,7621.914,0.045,B-,677.924,18.888,230,37054.78,11.053,230.03705478,1.1053e-05,4.8048780708702486e-08
3010,,52,141,89,230,Ac,x,33838.383,15.835,7621.46,0.069,B-,2975.789,15.882,230,36327.0,17.0,230.036327,1.7e-05,7.390137123863919e-08
3011,,50,140,90,230,Th,,30862.593,1.21,7630.996,0.005,B-,-1311.014,2.833,230,33132.358,1.299,230.033132358,1.299e-06,5.647012613723703e-09
3012,,48,139,91,230,Pa,,32173.607,3.038,7621.895,0.013,B-,558.605,4.592,230,34539.789,3.261,230.034539789,3.2609999999999998e-06,1.4176131997356412e-08
3013,,46,138,92,230,U,-a,31615.002,4.509,7620.922,0.02,B-,-3621.29,51.461,230,33940.102,4.841,230.033940102,4.841e-06,2.104472060885206e-08
3014,,44,137,93,230,Np,-a,35236.291,51.288,7601.776,0.223,B-,-1698.101,53.363,230,37827.716,55.059,230.037827716,5.5058999999999996e-05,2.393475914229842e-07
3015,,42,136,94,230,Pu,-a,36934.392,14.824,7590.991,0.064,B-,-5998.0,134.0,230,39650.703,15.913,230.039650703,1.5912999999999998e-05,6.917503113645821e-08
3016,,40,135,95,230,Am,-a,42932.0,133.0,7562.0,1.0,B-,,,230,46089.0,143.0,230.046089,0.000143,6.216145669835752e-07
3017,0,59,145,86,231,Rn,x,46454.0,298.0,7579.0,1.0,B-,4373.0,298.0,231,49870.0,320.0,231.04987,0.00031999999999999997,1.3849823849716945e-06
3018,,57,144,87,231,Fr,x,42080.575,7.731,7594.5,0.033,B-,3864.089,13.749,231,45175.357,8.3,231.045175357,8.3e-06,3.592371053485638e-08
3019,,55,143,88,231,Ra,,38216.486,11.37,7607.841,0.049,B-,2453.636,17.301,231,41027.086,12.206,231.041027086,1.2206e-05,5.283044381315263e-08
3020,,53,142,89,231,Ac,x,35762.849,13.041,7615.076,0.056,B-,1946.959,13.098,231,38393.0,14.0,231.038393,1.4e-05,6.05959893427756e-08
3021,,51,141,90,231,Th,,33815.891,1.218,7620.118,0.005,B-,391.487,1.46,231,36302.853,1.308,231.036302853,1.308e-06,5.661447936310827e-09
3022,,49,140,91,231,Pa,,33424.404,1.772,7618.426,0.008,B-,-381.611,2.033,231,35882.575,1.902,231.035882575,1.9019999999999997e-06,8.232487433559431e-09
3023,,47,139,92,231,U,-a,33806.015,2.67,7613.387,0.012,B-,-1818.498,50.577,231,36292.252,2.866,231.036292252,2.866e-06,1.240497746940098e-08
3024,,45,138,93,231,Np,-a,35624.513,50.547,7602.128,0.219,B-,-2684.492,55.333,231,38244.49,54.264,231.03824449,5.4264e-05,2.3487020566566285e-07
3025,,43,137,94,231,Pu,-a,38309.005,22.549,7587.12,0.098,B-,-4101.0,301.0,231,41126.41,24.206,231.04112641,2.4205999999999998e-05,1.0476922605131614e-07
3026,,41,136,95,231,Am,x,42410.0,300.0,7566.0,1.0,B-,-4860.0,424.0,231,45529.0,322.0,231.045529,0.00032199999999999997,1.393664709261697e-06
3027,,39,135,96,231,Cm,x,47270.0,300.0,7542.0,1.0,B-,,,231,50746.0,322.0,231.050746,0.00032199999999999997,1.3936332410716387e-06
3028,0,58,145,87,232,Fr,x,46072.834,13.972,7579.347,0.06,B-,5575.88,16.702,232,49461.224,15.0,232.049461224,1.4999999999999999e-05,6.464139119685491e-08
3029,,56,144,88,232,Ra,,40496.953,9.151,7600.009,0.039,B-,1342.534,15.931,232,43475.27,9.823,232.04347527,9.823e-06,4.233258439423993e-08
3030,,54,143,89,232,Ac,x,39154.419,13.041,7602.424,0.056,B-,3707.635,13.118,232,42034.0,14.0,232.042034,1.4e-05,6.033389622847385e-08
3031,,52,142,90,232,Th,,35446.784,1.422,7615.033,0.006,B-,-499.85,7.734,232,38053.689,1.526,232.038053689,1.5259999999999999e-06,6.576507498400645e-09
3032,,50,141,91,232,Pa,+,35946.633,7.645,7609.506,0.033,B-,1337.103,7.428,232,38590.3,8.207,232.0385903,8.207000000000001e-06,3.536911678953602e-08
3033,,48,140,92,232,U,,34609.53,1.809,7611.897,0.008,B-,-2750.0,100.0,232,37154.86,1.942,232.03715486,1.9419999999999998e-06,8.369349301717256e-09
3034,,46,139,93,232,Np,-,37360.0,100.0,7597.0,0.0,B-,-1004.0,102.0,232,40107.0,107.0,232.040107,0.000107,4.611271791906215e-07
3035,,44,138,94,232,Pu,-a,38363.14,17.595,7588.974,0.076,B-,-4976.0,300.0,232,41184.526,18.888,232.041184526,1.8888e-05,8.139934313205343e-08
3036,,42,137,95,232,Am,x,43340.0,300.0,7564.0,1.0,B-,-2973.0,362.0,232,46527.0,322.0,232.046527,0.00032199999999999997,1.3876527443136436e-06
3037,,40,136,96,232,Cm,-a,46312.0,202.0,7548.0,1.0,B-,,,232,49718.0,217.0,232.049718,0.000217,9.351444245237134e-07
3038,0,59,146,87,233,Fr,x,48920.051,19.561,7569.239,0.084,B-,4585.991,21.369,233,52517.838,21.0,233.052517838,2.1e-05,9.010844506128686e-08
3039,,57,145,88,233,Ra,,44334.06,8.603,7585.564,0.037,B-,3026.027,15.623,233,47594.573,9.235,233.047594573,9.234999999999999e-06,3.962709856293849e-08
3040,,55,144,89,233,Ac,x,41308.033,13.041,7595.193,0.056,B-,2576.318,13.118,233,44346.0,14.0,233.044346,1.4e-05,6.007440317818309e-08
3041,,53,143,90,233,Th,,38731.715,1.425,7602.893,0.006,B-,1242.243,1.122,233,41580.208,1.529,233.041580208,1.5289999999999999e-06,6.561060900099026e-09
3042,,51,142,91,233,Pa,,37489.472,1.336,7604.866,0.006,B-,570.296,1.975,233,40246.605,1.434,233.040246605,1.434e-06,6.153443539864641e-09
3043,,49,141,92,233,U,,36919.176,2.255,7603.956,0.01,B-,-1029.415,51.005,233,39634.367,2.42,233.039634367,2.4199999999999997e-06,1.0384499643476477e-08
3044,,47,140,93,233,Np,-a,37948.59,50.981,7596.181,0.219,B-,-2103.179,71.642,233,40739.489,54.729,233.040739489,5.4729e-05,2.3484734952355107e-07
3045,,45,139,94,233,Pu,-a,40051.769,50.351,7583.796,0.216,B-,-3211.0,113.0,233,42997.345,54.054,233.042997345,5.4054e-05,2.3194861298482928e-07
3046,,43,138,95,233,Am,-a,43263.0,102.0,7567.0,0.0,B-,-4031.0,124.0,233,46445.0,109.0,233.046445,0.00010899999999999999,4.677179263558386e-07
3047,,41,137,96,233,Cm,-a,47294.006,71.547,7545.998,0.307,B-,-5567.0,235.0,233,50772.206,76.809,233.050772206,7.680899999999999e-05,3.2958054278449843e-07
3048,,39,136,97,233,Bk,-a,52861.0,224.0,7519.0,1.0,B-,,,233,56748.0,240.0,233.056748,0.00023999999999999998,1.0297921088300777e-06
3049,0,58,146,88,234,Ra,x,46930.629,8.383,7576.543,0.036,B-,2089.439,16.294,234,50382.104,9.0,234.050382104,9e-06,3.845325916195625e-08
3050,,56,145,89,234,Ac,x,44841.19,13.972,7582.129,0.06,B-,4228.181,14.21,234,48139.0,15.0,234.048139,1.4999999999999999e-05,6.408937949299395e-08
3051,,54,144,90,234,Th,+a,40613.009,2.589,7596.855,0.011,B-,274.088,3.172,234,43599.86,2.779,234.04359986,2.779e-06,1.18738559894923e-08
3052,,52,143,91,234,Pa,IT,40338.921,4.094,7594.683,0.017,B-,2193.896,4.0,234,43305.615,4.395,234.043305615,4.3949999999999994e-06,1.8778575992383866e-08
3053,,50,142,92,234,U,,38145.025,1.13,7600.715,0.005,B-,-1809.846,8.321,234,40950.37,1.213,234.04095037,1.213e-06,5.182853676172244e-09
3054,,48,141,93,234,Np,-,39954.871,8.397,7589.637,0.036,B-,-395.1,10.752,234,42893.32,9.014,234.04289332,9.013999999999999e-06,3.851430766443064e-08
3055,,46,140,94,234,Pu,-a,40349.971,6.798,7584.605,0.029,B-,-4111.0,159.0,234,43317.478,7.298,234.043317478,7.297999999999999e-06,3.1182261807949326e-08
3056,,44,139,95,234,Am,-a,44461.0,159.0,7564.0,1.0,B-,-2263.0,159.0,234,47731.0,170.0,234.047731,0.00016999999999999999,7.263475671122827e-07
3057,,42,138,96,234,Cm,-a,46724.633,17.394,7550.677,0.074,B-,-6731.0,143.0,234,50160.959,18.673,234.050160959,1.8673e-05,7.978204297527085e-08
3058,,40,137,97,234,Bk,-a,53455.0,142.0,7519.0,1.0,B-,,,234,57387.0,153.0,234.057387,0.000153,6.536858415837993e-07
3059,0,59,147,88,235,Ra,x,51130.0,300.0,7561.0,1.0,B-,3773.0,300.0,235,54890.0,322.0,235.05489,0.00032199999999999997,1.3698927939767599e-06
3060,,57,146,89,235,Ac,x,47357.155,13.972,7573.504,0.059,B-,3339.406,19.113,235,50840.0,15.0,235.05084,1.4999999999999999e-05,6.381598125750157e-08
3061,,55,145,90,235,Th,x,44017.749,13.041,7584.385,0.055,B-,1728.853,19.113,235,47255.0,14.0,235.047255,1.4e-05,5.9562490955276206e-08
3062,,53,144,91,235,Pa,x,42288.896,13.972,7588.413,0.059,B-,1370.05,14.017,235,45399.0,15.0,235.045399,1.4999999999999999e-05,6.381745851574827e-08
3063,,51,143,92,235,U,,40918.846,1.117,7590.914,0.005,B-,-124.262,0.852,235,43928.19,1.199,235.04392819,1.199e-06,5.1011741049136015e-09
3064,,49,142,93,235,Np,,41043.108,1.389,7587.056,0.006,B-,-1139.302,20.499,235,44061.591,1.491,235.044061591,1.491e-06,6.343491470950192e-09
3065,,47,141,94,235,Pu,-a,42182.41,20.521,7578.879,0.087,B-,-2443.019,56.045,235,45284.682,22.03,235.045284682,2.203e-05,9.37266196588673e-08
3066,,45,140,95,235,Am,-a,44625.429,52.192,7565.154,0.222,B-,-3408.0,208.0,235,47907.371,56.03,235.047907371,5.603e-05,2.3837693611780237e-07
3067,,43,139,96,235,Cm,-a,48034.0,201.0,7547.0,1.0,B-,-4670.0,448.0,235,51567.0,216.0,235.051567,0.000216,9.189472878519461e-07
3068,,41,138,97,235,Bk,x,52704.0,401.0,7524.0,2.0,B-,,,235,56580.0,430.0,235.05658,0.00043,1.8293467896112501e-06
3069,0,58,147,89,236,Ac,x,51220.992,38.191,7559.242,0.162,B-,4965.795,40.667,236,54988.0,41.0,236.054988,4.1e-05,1.7368834417512921e-07
3070,,56,146,90,236,Th,x,46255.198,13.972,7576.968,0.059,B-,921.248,19.76,236,49657.0,15.0,236.049657,1.4999999999999999e-05,6.354595126566949e-08
3071,,54,145,91,236,Pa,x,45333.95,13.972,7577.557,0.059,B-,2889.306,14.017,236,48668.0,15.0,236.048668,1.4999999999999999e-05,6.354621751138202e-08
3072,,52,144,92,236,U,,42444.644,1.113,7586.484,0.005,B-,-933.534,50.415,236,45566.201,1.194,236.045566201,1.194e-06,5.05834538312519e-09
3073,,50,143,93,236,Np,IT,43378.178,50.421,7579.214,0.214,B-,476.585,50.389,236,46568.392,54.129,236.046568392,5.4128999999999996e-05,2.2931492022416757e-07
3074,,48,142,94,236,Pu,,42901.593,1.811,7577.918,0.008,B-,-3139.0,112.0,236,46056.756,1.944,236.046056756,1.944e-06,8.235680895146264e-09
3075,,46,141,95,236,Am,-a,46041.0,112.0,7561.0,0.0,B-,-1814.0,113.0,236,49427.0,120.0,236.049427,0.00011999999999999999,5.083681054646236e-07
3076,,44,140,96,236,Cm,-a,47855.045,18.315,7550.299,0.078,B-,-5687.0,401.0,236,51374.506,19.662,236.051374506,1.9662e-05,8.329542685844529e-08
3077,,42,139,97,236,Bk,x,53542.0,401.0,7523.0,2.0,B-,,,236,57480.0,430.0,236.05748,0.00043,1.821590233022906e-06
3078,0,59,148,89,237,Ac,x,54020.0,400.0,7550.0,2.0,B-,4065.0,400.0,237,57993.0,429.0,237.057993,0.00042899999999999997,1.8096837595347394e-06
3079,,57,147,90,237,Th,x,49955.092,15.835,7563.443,0.067,B-,2427.473,20.514,237,53629.0,17.0,237.053629,1.7e-05,7.171373022937353e-08
3080,,55,146,91,237,Pa,x,47527.619,13.041,7570.384,0.055,B-,2137.425,13.096,237,51023.0,14.0,237.051023,1.4e-05,5.9059015324308475e-08
3081,,53,145,92,237,U,,45390.194,1.203,7576.102,0.005,B-,518.534,0.52,237,48728.38,1.291,237.04872838,1.2909999999999998e-06,5.446137630953529e-09
3082,,51,144,93,237,Np,,44871.659,1.12,7574.989,0.005,B-,-220.063,1.294,237,48171.71,1.202,237.04817171,1.2019999999999999e-06,5.070699306934553e-09
3083,,49,143,94,237,Pu,,45091.722,1.697,7570.759,0.007,B-,-1478.0,59.0,237,48407.957,1.822,237.048407957,1.8219999999999999e-06,7.68619378507071e-09
3084,,47,142,95,237,Am,-a,46570.0,59.0,7561.0,0.0,B-,-2677.0,93.0,237,49995.0,64.0,237.049995,6.4e-05,2.699852408771407e-07
3085,,45,141,96,237,Cm,-a,49247.085,70.96,7546.624,0.299,B-,-3941.0,235.0,237,52868.923,76.178,237.052868923,7.617799999999999e-05,3.2135447398759084e-07
3086,,43,140,97,237,Bk,-a,53188.0,224.0,7527.0,1.0,B-,-4751.0,241.0,237,57100.0,241.0,237.0571,0.00024099999999999998,1.0166327015727434e-06
3087,,41,139,98,237,Cf,-a,57938.921,87.287,7503.347,0.368,B-,,,237,62199.993,93.706,237.062199993,9.3706e-05,3.95280226045177e-07
3088,0,58,148,90,238,Th,+a,52525.0,283.0,7555.0,1.0,B-,1631.0,284.0,238,56388.0,304.0,238.056388,0.00030399999999999996,1.2770083699665306e-06
3089,,56,147,91,238,Pa,x,50894.038,15.835,7558.344,0.067,B-,3586.255,15.906,238,54637.0,17.0,238.054637,1.7e-05,7.141217753300894e-08
3090,,54,146,92,238,U,,47307.783,1.493,7570.125,0.006,B-,-146.874,1.201,238,50786.996,1.602,238.050786996,1.602e-06,6.729656390621043e-09
3091,,52,145,93,238,Np,-n,47454.656,1.138,7566.221,0.005,B-,1291.443,0.457,238,50944.671,1.221,238.050944671,1.221e-06,5.129154188770357e-09
3092,,50,144,94,238,Pu,,46163.213,1.139,7568.36,0.005,B-,-2258.273,50.688,238,49558.25,1.222,238.04955825,1.222e-06,5.13338486735041e-09
3093,,48,143,95,238,Am,-a,48421.487,50.7,7555.584,0.213,B-,-1023.701,52.145,238,51982.607,54.428,238.051982607,5.4427999999999995e-05,2.2863913756960878e-07
3094,,46,142,96,238,Cm,-a,49445.188,12.234,7547.996,0.051,B-,-4771.0,255.0,238,53081.595,13.133,238.053081595,1.3132999999999998e-05,5.5168367962331975e-08
3095,,44,141,97,238,Bk,-a,54216.0,255.0,7525.0,1.0,B-,-3061.0,392.0,238,58203.0,274.0,238.058203,0.000274,1.1509790317958503e-06
3096,,42,140,98,238,Cf,x,57278.0,298.0,7509.0,1.0,B-,,,238,61490.0,320.0,238.06149,0.00031999999999999997,1.3441905282538557e-06
3097,0,59,149,90,239,Th,x,56450.0,400.0,7541.0,2.0,B-,3113.0,445.0,239,60602.0,429.0,239.060602,0.00042899999999999997,1.794524051269644e-06
3098,,57,148,91,239,Pa,x,53337.0,196.0,7550.0,1.0,B-,2765.0,196.0,239,57260.0,210.0,239.05726,0.00020999999999999998,8.78450627268128e-07
3099,,55,147,92,239,U,-n,50572.718,1.503,7558.561,0.006,B-,1261.661,1.493,239,54292.048,1.613,239.054292048,1.6129999999999998e-06,6.747421207882448e-09
3100,,53,146,93,239,Np,,49311.057,1.311,7560.567,0.005,B-,722.774,0.93,239,52937.599,1.407,239.052937599,1.407e-06,5.8857256226659556e-09
3101,,51,145,94,239,Pu,,48588.282,1.113,7560.318,0.005,B-,-802.142,1.664,239,52161.669,1.195,239.052161669,1.195e-06,4.998908989807166e-09
3102,,49,144,95,239,Am,-a,49390.424,1.982,7553.688,0.008,B-,-1756.602,54.058,239,53022.803,2.128,239.053022803,2.128e-06,8.901790803765125e-09
3103,,47,143,96,239,Cm,-a,51147.025,54.047,7543.065,0.226,B-,-3103.0,214.0,239,54908.593,58.022,239.054908593,5.8021999999999994e-05,2.427141125923695e-07
3104,,45,142,97,239,Bk,-a,54250.0,207.0,7527.0,1.0,B-,-4019.0,294.0,239,58240.0,222.0,239.05824,0.000222,9.286439990522811e-07
3105,,43,141,98,239,Cf,-a,58269.0,209.0,7507.0,1.0,B-,-5287.0,364.0,239,62554.0,224.0,239.062554,0.000224,9.36993252402047e-07
3106,,41,140,99,239,Es,x,63556.0,298.0,7481.0,1.0,B-,,,239,68230.0,320.0,239.06823,0.00031999999999999997,1.3385300087761555e-06
3107,0,58,149,91,240,Pa,x,56910.0,200.0,7538.0,1.0,B-,4194.0,200.0,240,61095.0,215.0,240.061095,0.000215,8.956053457974938e-07
3108,,56,148,92,240,U,,52715.505,2.553,7551.77,0.011,B-,399.233,17.083,240,56592.425,2.74,240.056592425,2.74e-06,1.1413975231094928e-08
3109,,54,147,93,240,Np,,52316.272,17.032,7550.173,0.071,B-,2190.891,17.015,240,56163.83,18.284,240.05616383,1.8284e-05,7.61655093886618e-08
3110,,52,146,94,240,Pu,,50125.38,1.106,7556.042,0.005,B-,-1384.789,13.788,240,53811.812,1.187,240.053811812,1.187e-06,4.944724647528648e-09
3111,,50,145,95,240,Am,+n,51510.169,13.832,7547.013,0.058,B-,-214.137,13.897,240,55298.444,14.849,240.055298444,1.4849e-05,6.185658094717692e-08
3112,,48,144,96,240,Cm,,51724.306,1.906,7542.861,0.008,B-,-3940.0,150.0,240,55528.329,2.046,240.055528329,2.0459999999999996e-06,8.523028043727964e-09
