Z	species	charge_state	el_name	isoelectric	ground_shells	groud_level	ionized_level	ie	ie_err	reference
54	XeXXXVII	36	Xenon	Ar	Ne3s23p6	1S0	3p52P°3/2	2556	5	L8672c99
54	XeXXXVIII	37	Xenon	Cl	Ne3s23p5	2P°3/2	3p43P2	2637	4	L8672c99
54	XeXXXIX	38	Xenon	S	Ne3s23p4	3P2	3p34S°3/2	2726	4	L8672c99
54	XeXL	39	Xenon	P	Ne3s23p3	4S°3/2	3p23P0	2811	4	L8672c99
54	XeXLI	40	Xenon	Si	Ne3s23p2	3P0	3p2P°1/2	2975	4	L8672c99
54	XeXLII	41	Xenon	Al	Ne3s23p	2P°1/2	3s21S0	3068	4	L8672c99
54	XeXLIII	42	Xenon	Mg	Ne3s2	1S0	3s2S1/2	3243	4	L8672c99
54	XeXLIV	43	Xenon	Na	Ne3s	2S1/2	2p61S0	3333.8	0.5	L10264c99
54	XeXLV	44	Xenon	Ne	1s22s22p6	1S0	2p52P°3/2	7660	4	L8672c99
54	XeXLVI	45	Xenon	F	1s22s22p5	2P°3/2	2p43P2	7889	4	L8672c99
54	XeXLVII	46	Xenon	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	8144	4	L8672c99
54	XeXLVIII	47	Xenon	N	1s22s22p3	0,3/2°3/2	2p23P0	8382	4	L8672c99
54	XeXLIX	48	Xenon	C	1s22s22p2	3P0	2p2P°1/2	8971	4	L8672c99
54	XeL	49	Xenon	B	1s22s22p	2P°1/2	2s21S0	9243	4	L8672c99
54	XeLI	50	Xenon	Be	1s22s2	1S0	2s2S1/2	9581	4	L8672c99
54	XeLII	51	Xenon	Li	1s22s	2S1/2	1s21S0	9810.37	0.04	L16264c99
54	XeLIII	52	Xenon	He	1s2	1S0	1s2S1/2	40271.724	0.016	L12128
54	XeLIV	53	Xenon	H	1s	2S1/2		41299.71	0.07	L7188
55	CsI	0	Cesium	Cs	Xe6s	2S1/2	5s25p61S0	3.89390572743	0.00000000017	L19479
55	CsII	1	Cesium	Xe	Cd5p6	1S0	5s25p52P°3/2	23.15745	0.00006	L6838
55	CsIII	2	Cesium	I	Cd5p5	2P°3/2	5s25p43P2	33.195	0.004	L14869
55	CsIV	3	Cesium	Te	Cd5p4	3P2	5s25p34S°3/2	43.0	1.7	L8672c99
55	CsV	4	Cesium	Sb	Cd5p3	4S°3/2	5s25p23P0	56.0	1.9	L8672c99
55	CsVI	5	Cesium	Sn	Cd5p2	3P0	5s25p2P°1/2	69.1	2.0	L8672c99
55	CsVII	6	Cesium	In	Cd5p	2P°1/2	5s21S0	82.9	2.0	L8672c99
55	CsVIII	7	Cesium	Cd	Kr4d105s2	1S0	5s2S1/2	110.1	0.6	L6980
55	CsIX	8	Cesium	Ag	Kr4d105s	2S1/2	4d101S0	125.61	0.09	L5438
55	CsX	9	Cesium	Pd	Kr4d10	1S0	4d92D5/2	213.3	2.5	L11384c99
55	CsXI	10	Cesium	Rh	Kr4d9	2D5/2	4d83F4	233.0	2.4	L8672c99
55	CsXII	11	Cesium	Ru	Kr4d8	3F4	4d74F9/2	261.0	2.5	L8672c99
55	CsXIII	12	Cesium	Tc	Kr4d7	4F9/2	4d65D4	289	3	L8672c99
55	CsXIV	13	Cesium	Mo	Kr4d6	5D4	4d56S5/2	316	3	L8672c99
55	CsXV	14	Cesium	Nb	Kr4d5	6S5/2	4d45D0	352	3	L8672c99
55	CsXVI	15	Cesium	Zr	Kr4d4	5D0	4d34F3/2	382	3	L8672c99
55	CsXVII	16	Cesium	Y	Kr4d3	4F3/2	4d23F2	413	3	L8672c99
55	CsXVIII	17	Cesium	Sr	Kr4d2	3F2	4d2D3/2	445	3	L8672c99
55	CsXIX	18	Cesium	Rb	Kr4d	2D3/2	4p61S0	476	3	L8672c99
55	CsXX	19	Cesium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	597	4	L8672c99
55	CsXXI	20	Cesium	Br	Ar3d104s24p5	2P°3/2	4p43P2	629	4	L8672c99
55	CsXXII	21	Cesium	Se	Ar3d104s24p4	3P2	4p34S°3/2	666	4	L8672c99
55	CsXXIII	22	Cesium	As	Ar3d104s24p3	4S°3/2	4p23P0	700	4	L8672c99
55	CsXXIV	23	Cesium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	753	4	L8672c99
55	CsXXV	24	Cesium	Ga	Ar3d104s24p	2P°1/2	4s21S0	791	4	L8672c99
55	CsXXVI	25	Cesium	Zn	Ar3d104s2	1S0	4s2S1/2	875	4	L8672c99
55	CsXXVII	26	Cesium	Cu	Ar3d104s	2S1/2	3d101S0	916.1	0.5	L10278
55	CsXXVIII	27	Cesium	Ni	Ar3d10	1S0	3d92D5/2	1592	4	L8672c99
55	CsXXIX	28	Cesium	Co	Ar3d9	2D5/2	3d83F4	1672	4	L8672c99
55	CsXXX	29	Cesium	Fe	Ar3d8	0,44	3d74F9/2	1757	4	L8672c99
55	CsXXXI	30	Cesium	Mn	Ar3d7	4F9/2	3d65D4	1848	4	L8672c99
55	CsXXXII	31	Cesium	Cr	Ar3d6	5D4	3d56S5/2	1936	4	L8672c99
55	CsXXXIII	32	Cesium	V	Ar3d5	6S5/2	3d45D0	2029	4	L8672c99
55	CsXXXIV	33	Cesium	Ti	Ar3d4	5D0	3d34F3/2	2137	5	L8672c99
55	CsXXXV	34	Cesium	Sc	Ar3d3	4F3/2	3d23F2	2230	5	L8672c99
55	CsXXXVI	35	Cesium	Ca	Ar3d2	3F2	3d2D3/2	2329	5	L8672c99
55	CsXXXVII	36	Cesium	K	Ar3d	2D3/2	3p61S0	2422	5	L8672c99
55	CsXXXVIII	37	Cesium	Ar	Ne3s23p6	1S0	3p52P°3/2	2683	4	L8672c99
55	CsXXXIX	38	Cesium	Cl	Ne3s23p5	2P°3/2	3p43P2	2767	4	L8672c99
55	CsXL	39	Cesium	S	Ne3s23p4	3P2	3p34S°3/2	2859	4	L8672c99
55	CsXLI	40	Cesium	P	Ne3s23p3	4S°3/2	3p23P0	2945	4	L8672c99
55	CsXLII	41	Cesium	Si	Ne3s23p2	3P0	3p2P°1/2	3118	4	L8672c99
55	CsXLIII	42	Cesium	Al	Ne3s23p	2P°1/2	3s21S0	3214	4	L8672c99
55	CsXLIV	43	Cesium	Mg	Ne3s2	1S0	3s2S1/2	3392	4	L8672c99
55	CsXLV	44	Cesium	Na	Ne3s	2S1/2	2p61S0	3485	4	L8672c99
55	CsXLVI	45	Cesium	Ne	1s22s22p6	1S0	2p52P°3/2	7989	4	L8672c99
55	CsXLVII	46	Cesium	F	1s22s22p5	2P°3/2	2p43P2	8224	4	L8672c99
55	CsXLVIII	47	Cesium	O	1s22s22p4	0,22	2p21/22p3/20,3/2°3/2	8484	4	L8672c99
55	CsXLIX	48	Cesium	N	1s22s22p3	0,3/2°3/2	2p23P0	8726	4	L8672c99
55	CsL	49	Cesium	C	1s22s22p2	3P0	2p2P°1/2	9350	4	L8672c99
55	CsLI	50	Cesium	B	1s22s22p	2P°1/2	2s21S0	9629	4	L8672c99
55	CsLII	51	Cesium	Be	1s22s2	1S0	2s2S1/2	9974	4	L8672c99
55	CsLIII	52	Cesium	Li	1s22s	2S1/2	1s21S0	10208.78	0.05	L16264c99
55	CsLIV	53	Cesium	He	1s2	1S0	1s2S1/2	41861.075	0.017	L12128
55	CsLV	54	Cesium	H	1s	2S1/2		42912.99	0.05	L7188
56	BaI	0	Barium	Ba	Xe6s2	1S0	5s25p66s2S1/2	5.2116646	0.0000012	L6347,L9224
56	BaII	1	Barium	Cs	Xe6s	2S1/2	5s25p61S0	10.003826	0.000012	L9224
56	BaIII	2	Barium	Xe	Cd5p6	1S0	5s25p52P°3/2	35.8438	0.0025	L3667
56	BaIV	3	Barium	I	Cd5p5	2P°3/2	5s25p43P2	47.0	0.3	L11023
56	BaV	4	Barium	Te	Cd5p4	3P2	5s25p34S°3/2	58.0	1.9	L8672c99
56	BaVI	5	Barium	Sb	Cd5p3	4S°3/2	5s25p23P0	71.0	2.0	L8672c99
56	BaVII	6	Barium	Sn	Cd5p2	3P0	5s25p2P°1/2	86.0	2.0	L8672c99
56	BaVIII	7	Barium	In	Cd5p	2P°1/2	5s21S0	101.0	2.1	L8672c99
56	BaIX	8	Barium	Cd	Kr4d105s2	1S0	5s2S1/2	130.5	0.6	L6980
56	BaX	9	Barium	Ag	Kr4d105s	2S1/2	4d101S0	146.52	0.12	L5438
56	BaXI	10	Barium	Pd	Kr4d10	1S0	4d92D5/2	241.0	2.4	L8672c99
56	BaXII	11	Barium	Rh	Kr4d9	2D5/2	4d83F4	267.1	2.5	L8672c99
56	BaXIII	12	Barium	Ru	Kr4d8	3F4	4d74F9/2	296	3	L8672c99
56	BaXIV	13	Barium	Tc	Kr4d7	4F9/2	4d65D4	325	3	L8672c99
56	BaXV	14	Barium	Mo	Kr4d6	5D4	4d56S5/2	354	3	L8672c99
56	BaXVI	15	Barium	Nb	Kr4d5	6S5/2	4d45D0	390	3	L8672c99
56	BaXVII	16	Barium	Zr	Kr4d4	5D0	4d34F3/2	422	3	L8672c99
56	BaXVIII	17	Barium	Y	Kr4d3	4F3/2	4d23F2	455	3	L8672c99
56	BaXIX	18	Barium	Sr	Kr4d2	3F2	4d2D3/2	488	3	L8672c99
56	BaXX	19	Barium	Rb	Kr4d	2D3/2	4p61S0	520	4	L8672c99
56	BaXXI	20	Barium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	646	4	L8672c99
56	BaXXII	21	Barium	Br	Ar3d104s24p5	2P°3/2	4p43P2	679	4	L8672c99
56	BaXXIII	22	Barium	Se	Ar3d104s24p4	3P2	4p34S°3/2	717	4	L8672c99
56	BaXXIV	23	Barium	As	Ar3d104s24p3	4S°3/2	4p23P0	752	4	L8672c99
56	BaXXV	24	Barium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	809	4	L8672c99
56	BaXXVI	25	Barium	Ga	Ar3d104s24p	2P°1/2	4s21S0	846	4	L8672c99
56	BaXXVII	26	Barium	Zn	Ar3d104s2	1S0	4s2S1/2	935	4	L8672c99
56	BaXXVIII	27	Barium	Cu	Ar3d104s	2S1/2	3d101S0	976.62	0.11	L5473
56	BaXXIX	28	Barium	Ni	Ar3d10	1S0	3d92D5/2	1695	4	L8672c99
56	BaXXX	29	Barium	Co	Ar3d9	2D5/2	3d83F4	1776	4	L8672c99
56	BaXXXI	30	Barium	Fe	Ar3d8	0,44	3d74F9/2	1864	4	L8672c99
56	BaXXXII	31	Barium	Mn	Ar3d7	4F9/2	3d65D4	1958	4	L8672c99
56	BaXXXIII	32	Barium	Cr	Ar3d6	5D4	3d56S5/2	2047	4	L8672c99
56	BaXXXIV	33	Barium	V	Ar3d5	6S5/2	3d45D0	2142	5	L8672c99
56	BaXXXV	34	Barium	Ti	Ar3d4	5D0	3d34F3/2	2256	5	L8672c99
56	BaXXXVI	35	Barium	Sc	Ar3d3	4F3/2	3d23F2	2349	5	L8672c99
56	BaXXXVII	36	Barium	Ca	Ar3d2	3F2	3d2D3/2	2452	5	L8672c99
56	BaXXXVIII	37	Barium	K	Ar3d	2D3/2	3p61S0	2547	4	L8672c99
56	BaXXXIX	38	Barium	Ar	Ne3s23p6	1S0	3p52P°3/2	2814	4	L8672c99
56	BaXL	39	Barium	Cl	Ne3s23p5	2P°3/2	3p43P2	2901	4	L8672c99
56	BaXLI	40	Barium	S	Ne3s23p4	3P2	3p34S°3/2	2994	4	L8672c99
56	BaXLII	41	Barium	P	Ne3s23p3	4S°3/2	3p23P0	3081	4	L8672c99
56	BaXLIII	42	Barium	Si	Ne3s23p2	3P0	3p2P°1/2	3266	4	L8672c99
56	BaXLIV	43	Barium	Al	Ne3s23p	2P°1/2	3s21S0	3363	4	L8672c99
56	BaXLV	44	Barium	Mg	Ne3s2	1S0	3s2S1/2	3546	4	L8672c99
56	BaXLVI	45	Barium	Na	Ne3s	2S1/2	2p61S0	3640	4	L8672c99
56	BaXLVII	46	Barium	Ne	1s22s22p6	1S0	2p52P°3/2	8326	4	L8672c99
56	BaXLVIII	47	Barium	F	1s22s22p5	2P°3/2	2p43P2	8565	4	L8672c99
56	BaXLIX	48	Barium	O	1s22s22p4	0,22	2p21/22p3/20,3/2°3/2	8831	4	L8672c99
56	BaL	49	Barium	N	1s22s22p3	0,3/2°3/2	2p23P0	9077	4	L8672c99
56	BaLI	50	Barium	C	1s22s22p2	3P0	2p2P°1/2	9739	4	L8672c99
56	BaLII	51	Barium	B	1s22s22p	2P°1/2	2s21S0	10023	4	L8672c99
56	BaLIII	52	Barium	Be	1s22s2	1S0	2s2S1/2	10376	4	L8672c99
56	BaLIV	53	Barium	Li	1s22s	2S1/2	1s21S0	10616.42	0.05	L16264c99
56	BaLV	54	Barium	He	1s2	1S0	1s2S1/2	43485.366	0.019	L12128
56	BaLVI	55	Barium	H	1s	2S1/2		44561.47	0.06	L7188
57	LaI	0	Lanthanum	La	Xe5d6s2	2D3/2	5s25p65d23F2	5.5769	0.0006	L3974,L16228
57	LaII	1	Lanthanum	Ba	Xe5d2	3F2	5s25p65d2D3/2	11.18496	0.00006	L8469
57	LaIII	2	Lanthanum	Cs	Xe5d	2D3/2	5s25p61S0	19.1773	0.0006	L3974,L3420
57	LaIV	3	Lanthanum	Xe	Cd5p6	1S0	5s25p52P°3/2	49.95	0.06	L3974
57	LaV	4	Lanthanum	I	Cd5p5	2P°3/2	5s25p43P2	61.6	0.6	L3974,L3749
57	LaVI	5	Lanthanum	Te	Cd5p4	3P2	5s25p34S°3/2	74.0	2.0	L8672c99
57	LaVII	6	Lanthanum	Sb	Cd5p3	4S°3/2	5s25p23P0	88.0	2.0	L8672c99
57	LaVIII	7	Lanthanum	Sn	Cd5p2	3P0	5s25p2P°1/2	105.0	2.1	L8672c99
57	LaIX	8	Lanthanum	In	Cd5p	2P°1/2	5s21S0	119.0	2.2	L8672c99
57	LaX	9	Lanthanum	Cd	Kr4d105s2	1S0	5s2S1/2	151.4	0.7	L6980
57	LaXI	10	Lanthanum	Ag	Kr4d105s	2S1/2	4d101S0	168.77	0.12	L5438
57	LaXII	11	Lanthanum	Pd	Kr4d10	1S0	4d92D5/2	275.0	2.5	L8672c99
57	LaXIII	12	Lanthanum	Rh	Kr4d9	2D5/2	4d83F4	303	3	L8672c99
57	LaXIV	13	Lanthanum	Ru	Kr4d8	3F4	4d74F9/2	332	3	L8672c99
57	LaXV	14	Lanthanum	Tc	Kr4d7	4F9/2	4d65D4	364	3	L8672c99
57	LaXVI	15	Lanthanum	Mo	Kr4d6	5D4	4d56S5/2	393	3	L8672c99
57	LaXVII	16	Lanthanum	Nb	Kr4d5	6S5/2	4d45D0	431	3	L8672c99
57	LaXVIII	17	Lanthanum	Zr	Kr4d4	5D0	4d34F3/2	464	3	L8672c99
57	LaXIX	18	Lanthanum	Y	Kr4d3	4F3/2	4d23F2	498	3	L8672c99
57	LaXX	19	Lanthanum	Sr	Kr4d2	3F2	4d2D3/2	533	4	L8672c99
57	LaXXI	20	Lanthanum	Rb	Kr4d	2D3/2	4p61S0	566	4	L8672c99
57	LaXXII	21	Lanthanum	Kr	Ar3d104s24p6	1S0	4p52P°3/2	696	4	L8672c99
57	LaXXIII	22	Lanthanum	Br	Ar3d104s24p5	2P°3/2	4p43P2	731	4	L8672c99
57	LaXXIV	23	Lanthanum	Se	Ar3d104s24p4	3P2	4p34S°3/2	770	4	L8672c99
57	LaXXV	24	Lanthanum	As	Ar3d104s24p3	4S°3/2	4p23P0	806	4	L8672c99
57	LaXXVI	25	Lanthanum	Ge	Ar3d104s24p2	3P0	4p2P°1/2	865	4	L8672c99
57	LaXXVII	26	Lanthanum	Ga	Ar3d104s24p	2P°1/2	4s21S0	906	4	L8672c99
57	LaXXVIII	27	Lanthanum	Zn	Ar3d104s2	1S0	4s2S1/2	995	4	L8672c99
57	LaXXIX	28	Lanthanum	Cu	Ar3d104s	2S1/2	3d101S0	1039.09	0.12	L5473
57	LaXXX	29	Lanthanum	Ni	Ar3d10	1S0	3d92D5/2	1800	4	L8672c99
57	LaXXXI	30	Lanthanum	Co	Ar3d9	2D5/2	3d83F4	1884	4	L8672c99
57	LaXXXII	31	Lanthanum	Fe	Ar3d8	3F4	3d74F9/2	1974	4	L8672c99
57	LaXXXIII	32	Lanthanum	Mn	Ar3d7	4F9/2	3d64	2069	4	L8672c99
57	LaXXXIV	33	Lanthanum	Cr	Ar3d6	4	3d55/2	2162	5	L8672c99
57	LaXXXV	34	Lanthanum	V	Ar3d5	5/2	3d45D0	2259	5	L8672c99
57	LaXXXVI	35	Lanthanum	Ti	Ar3d4	5D0	3d34F3/2	2377	5	L8672c99
57	LaXXXVII	36	Lanthanum	Sc	Ar3d3	4F3/2	3d23F2	2473	5	L8672c99
57	LaXXXVIII	37	Lanthanum	Ca	Ar3d2	3F2	3d2D3/2	2577	4	L8672c99
57	LaXXXIX	38	Lanthanum	K	Ar3d	2D3/2	3p61S0	2674	4	L8672c99
57	LaXL	39	Lanthanum	Ar	Ne3s23p6	1S0	3p52P°3/2	2950	4	L8672c99
57	LaXLI	40	Lanthanum	Cl	Ne3s23p5	2P°3/2	3p43P2	3036	4	L8672c99
57	LaXLII	41	Lanthanum	S	Ne3s23p4	3P2	3p32P°3/2	3133	4	L8672c99
57	LaXLIII	42	Lanthanum	P	Ne3s23p3	2P°3/2	3p23P0	3222	4	L8672c99
57	LaXLIV	43	Lanthanum	Si	Ne3s23p2	3P0	3p2P°1/2	3416	4	L8672c99
57	LaXLV	44	Lanthanum	Al	Ne3s23p	2P°1/2	3s21S0	3515	4	L8672c99
57	LaXLVI	45	Lanthanum	Mg	Ne3s2	1S0	3s2S1/2	3704	4	L8672c99
57	LaXLVII	46	Lanthanum	Na	Ne3s	2S1/2	2p61S0	3800	4	L8672c99
57	LaXLVIII	47	Lanthanum	Ne	1s22s22p6	1S0	2p52P°3/2	8669	4	L8672c99
57	LaXLIX	48	Lanthanum	F	1s22s22p5	2P°3/2	2p43P2	8914	4	L8672c99
57	LaL	49	Lanthanum	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	9184	4	L8672c99
57	LaLI	50	Lanthanum	N	1s22s22p3	0,3/2°3/2	2p23P0	9437	4	L8672c99
57	LaLII	51	Lanthanum	C	1s22s22p2	3P0	2p2P°1/2	10136	4	L8672c99
57	LaLIII	52	Lanthanum	B	1s22s22p	2P°1/2	2s21S0	10426	4	L8672c99
57	LaLIV	53	Lanthanum	Be	1s22s2	1S0	2s2S1/2	10789	5	L8672c99
57	LaLV	54	Lanthanum	Li	1s22s	2S1/2	1s21S0	11033.40	0.05	L16264c99
57	LaLVI	55	Lanthanum	He	1s2	1S0	1s2S1/2	45144.996	0.022	L12128
57	LaLVII	56	Lanthanum	H	1s	2S1/2		46245.60	0.06	L7188
58	CeI	0	Cerium	Ce	Xe4f5d6s2	1G°4	4f5s25p65d24H°7/2	5.5386	0.0004	L4277
58	CeII	1	Cerium	La	Xe4f5d2	4H°7/2	4f25s25p63H4	10.956	0.020	L19870c180
58	CeIII	2	Cerium	Ba	Xe4f2	3H4	4f5s25p62F°5/2	20.1974	0.0025	L3974,L3420
58	CeIV	3	Cerium	Cs	Xe4f	2F°5/2	5s25p61S0	36.906	0.009	L14976
58	CeV	4	Cerium	Xe	Cd5p6	1S0	5s25p52P°3/2	65.55	0.25	L3974
58	CeVI	5	Cerium	I	Cd5p5	2P°3/2	5s25p43P2	77.6	1.2	L3974,L3749
58	CeVII	6	Cerium	Te	Cd5p4	3P2	5s25p34S°3/2	91.0	2.0	L8672c99
58	CeVIII	7	Cerium	Sb	Cd5p3	4S°3/2	5s25p23P0	106.0	2.1	L8672c99
58	CeIX	8	Cerium	Sn	Cd5p2	3P0	5s25p2P°1/2	125.0	2.2	L8672c99
58	CeX	9	Cerium	In	Cd5p	2P°1/2	5s21S0	140.0	2.2	L8672c99
58	CeXI	10	Cerium	Cd	Kr4d105s2	1S0	5s2S1/2	172.0	2.4	L8672c99
58	CeXII	11	Cerium	Ag	Kr4d105s	2S1/2	4d101S0	192.24	0.12	L5532
58	CeXIII	12	Cerium	Pd	Kr4d10	1S0	4d92D5/2	312	3	L8672c99
58	CeXIV	13	Cerium	Rh	Kr4d9	2D5/2	4d83F4	340	3	L8672c99
58	CeXV	14	Cerium	Ru	Kr4d8	3F4	4d74F9/2	371	3	L8672c99
58	CeXVI	15	Cerium	Tc	Kr4d7	4F9/2	4d65D4	403	3	L8672c99
58	CeXVII	16	Cerium	Mo	Kr4d6	5D4	4d56S5/2	435	3	L8672c99
58	CeXVIII	17	Cerium	Nb	Kr4d5	6S5/2	4d45D0	472	3	L8672c99
58	CeXIX	18	Cerium	Zr	Kr4d4	5D0	4d34F3/2	509	3	L8672c99
58	CeXX	19	Cerium	Y	Kr4d3	4F3/2	4d23F2	543	4	L8672c99
58	CeXXI	20	Cerium	Sr	Kr4d2	3F2	4d2D3/2	579	4	L8672c99
58	CeXXII	21	Cerium	Rb	Kr4d	2D3/2	4p61S0	613	4	L8672c99
58	CeXXIII	22	Cerium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	749	4	L8672c99
58	CeXXIV	23	Cerium	Br	Ar3d104s24p5	2P°3/2	4p43P2	785	4	L8672c99
58	CeXXV	24	Cerium	Se	Ar3d104s24p4	3P2	4p34S°3/2	824	4	L8672c99
58	CeXXVI	25	Cerium	As	Ar3d104s24p3	4S°3/2	4p23P0	862	4	L8672c99
58	CeXXVII	26	Cerium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	924	4	L8672c99
58	CeXXVIII	27	Cerium	Ga	Ar3d104s24p	2P°1/2	4s21S0	965	4	L8672c99
58	CeXXIX	28	Cerium	Zn	Ar3d104s2	1S0	4s2S1/2	1060	4	L8672c99
58	CeXXX	29	Cerium	Cu	Ar3d104s	2S1/2	3d101S0	1103.5	0.5	L10278
58	CeXXXI	30	Cerium	Ni	Ar3d10	1S0	3d92D5/2	1908	4	L8672c99
58	CeXXXII	31	Cerium	Co	Ar3d9	2D5/2	3d83F4	1994	4	L8672c99
58	CeXXXIII	32	Cerium	Fe	Ar3d8	3F4	3d74F9/2	2087	4	L8672c99
58	CeXXXIV	33	Cerium	Mn	Ar3d7	4F9/2	3d64	2185	5	L8672c99
58	CeXXXV	34	Cerium	Cr	Ar3d6	4	3d55/2	2280	5	L8672c99
58	CeXXXVI	35	Cerium	V	Ar3d5	5/2	3d45D0	2378	5	L8672c99
58	CeXXXVII	36	Cerium	Ti	Ar3d4	5D0	3d34F3/2	2500	5	L8672c99
58	CeXXXVIII	37	Cerium	Sc	Ar3d3	4F3/2	3d23F2	2600	4	L8672c99
58	CeXXXIX	38	Cerium	Ca	Ar3d2	3F2	3d2D3/2	2706	4	L8672c99
58	CeXL	39	Cerium	K	Ar3d	2D3/2	3p61S0	2806	4	L8672c99
58	CeXLI	40	Cerium	Ar	Ne3s23p6	1S0	3p52P°3/2	3087	4	L8672c99
58	CeXLII	41	Cerium	Cl	Ne3s23p5	2P°3/2	3p43P2	3176	4	L8672c99
58	CeXLIII	42	Cerium	S	Ne3s23p4	3P2	3p32P°3/2	3274	4	L8672c99
58	CeXLIV	43	Cerium	P	Ne3s23p3	2P°3/2	3p23P0	3366	4	L8672c99
58	CeXLV	44	Cerium	Si	Ne3s23p2	3P0	3p2P°1/2	3570	4	L8672c99
58	CeXLVI	45	Cerium	Al	Ne3s23p	2P°1/2	3s21S0	3672	4	L8672c99
58	CeXLVII	46	Cerium	Mg	Ne3s2	1S0	3s2S1/2	3865	4	L8672c99
58	CeXLVIII	47	Cerium	Na	Ne3s	2S1/2	2p61S0	3963	4	L8672c99
58	CeXLIX	48	Cerium	Ne	1s22s22p6	1S0	2p52P°3/2	9020	4	L8672c99
58	CeL	49	Cerium	F	1s22s22p5	2P°3/2	2p43P2	9269	4	L8672c99
58	CeLI	50	Cerium	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	9545	4	L8672c99
58	CeLII	51	Cerium	N	1s22s22p3	0,3/2°3/2	2p23P0	9803	4	L8672c99
58	CeLIII	52	Cerium	C	1s22s22p2	3P0	2p2P°1/2	10542	4	L8672c99
58	CeLIV	53	Cerium	B	1s22s22p	2P°1/2	2s21S0	10840	5	L8672c99
58	CeLV	54	Cerium	Be	1s22s2	1S0	2s2S1/2	11210	5	L8672c99
58	CeLVI	55	Cerium	Li	1s22s	2S1/2	1s21S0	11459.85	0.06	L16264c99
58	CeLVII	56	Cerium	He	1s2	1S0	1s2S1/2	46840.306	0.024	L12128
58	CeLVIII	57	Cerium	H	1s	2S1/2		47965.72	0.06	L7188
59	PrI	0	Praseodymium	Pr	Xe4f36s2	4I°9/2	4f34I°6s9/2,1/2°4	5.4702	0.0004	L19006
59	PrII	1	Praseodymium	Ce	Xe4f36s	9/2,1/2°4	4f35s25p64I°9/2	10.631	0.020	L19870c180
59	PrIII	2	Praseodymium	La	Xe4f3	4I°9/2	4f25s25p63H4	21.6237	0.0025	L3974,L3420
59	PrIV	3	Praseodymium	Ba	Xe4f2	3H4	4f5s25p62F°5/2	38.981	0.025	L3974,L3420
59	PrV	4	Praseodymium	Cs	Xe4f	2F°5/2	5s25p61S0	57.53	0.05	L3974,L4095
59	PrVI	5	Praseodymium	Xe	Cd5p6	1S0	4f5s25p4°	82	4	L582
59	PrVII	6	Praseodymium	I	Cd4f5p4	°	4f5s25p3	97	5	L582
59	PrVIII	7	Praseodymium	Te	Cd4f5p3		4f5s25p2°	112	6	L582
59	PrIX	8	Praseodymium	Sb	Cd4f5p2	°	5s24f2	131	7	L582
59	PrX	9	Praseodymium	Sn	Cd4f2		5s25p2P°1/2	148	7	L582
59	PrXI	10	Praseodymium	In	Cd5p	2P°1/2	5s21S0	162.0	2.4	L8672c99
59	PrXII	11	Praseodymium	Cd	Kr4d105s2	1S0	5s2S1/2	196.0	2.5	L8672c99
59	PrXIII	12	Praseodymium	Ag	Kr4d105s	2S1/2	4d101S0	217.02	0.12	L5532
59	PrXIV	13	Praseodymium	Pd	Kr4d10	1S0	4d92D5/2	350	3	L8672c99
59	PrXV	14	Praseodymium	Rh	Kr4d9	2D5/2	4d83F4	378	3	L8672c99
59	PrXVI	15	Praseodymium	Ru	Kr4d8	3F4	4d74F9/2	412	3	L8672c99
59	PrXVII	16	Praseodymium	Tc	Kr4d7	4F9/2	4d65D4	445	3	L8672c99
59	PrXVIII	17	Praseodymium	Mo	Kr4d6	5D4	4d56S5/2	478	3	L8672c99
59	PrXIX	18	Praseodymium	Nb	Kr4d5	6S5/2	4d45D0	516	3	L8672c99
59	PrXX	19	Praseodymium	Zr	Kr4d4	5D0	4d34F3/2	554	4	L8672c99
59	PrXXI	20	Praseodymium	Y	Kr4d3	4F3/2	4d23F2	590	4	L8672c99
59	PrXXII	21	Praseodymium	Sr	Kr4d2	3F2	4d2D3/2	627	4	L8672c99
59	PrXXIII	22	Praseodymium	Rb	Kr4d	2D3/2	4p61S0	663	4	L8672c99
59	PrXXIV	23	Praseodymium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	803	4	L8672c99
59	PrXXV	24	Praseodymium	Br	Ar3d104s24p5	2P°3/2	4p43P2	840	4	L8672c99
59	PrXXVI	25	Praseodymium	Se	Ar3d104s24p4	3P2	4p34S°3/2	880	4	L8672c99
59	PrXXVII	26	Praseodymium	As	Ar3d104s24p3	4S°3/2	4p23P0	920	4	L8672c99
59	PrXXVIII	27	Praseodymium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	985	4	L8672c99
59	PrXXIX	28	Praseodymium	Ga	Ar3d104s24p	2P°1/2	4s21S0	1028	4	L8672c99
59	PrXXX	29	Praseodymium	Zn	Ar3d104s2	1S0	4s2S1/2	1124	4	L8672c99
